query_id,subject_id,scientific_name,perc_identity,alignment_length,mismatches,gap_opens,query_start,query_end,subject_start,subject_end,evalue,bit_score
job.pdb,AF-A0A6G9YNA4-F1-model_v4 Thiamine-monophosphate kinase,Nocardia arthritidis,30.000,353,193,20,2,321,47,378,1.000,1.898E-25
job.pdb,AF-A0A842NID4-F1-model_v4 Thiamine-phosphate kinase,Candidatus Bathyarchaeota archaeon,28.000,324,217,9,4,320,13,327,1.000,9.156E-26
job.pdb,AF-A0A2E7R688-F1-model_v4 Thiamine-monophosphate kinase,Pelagibacteraceae bacterium,27.700,332,208,11,1,317,1,315,1.000,4.694E-26
job.pdb,AF-A0A3D1G762-F1-model_v4 Thiamine-monophosphate kinase,Balneolaceae bacterium,27.700,335,208,12,2,311,12,337,1.000,3.465E-26
job.pdb,AF-A0A7C4GAL4-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerae bacterium,29.700,336,190,17,1,321,178,482,1.000,5.330E-25
job.pdb,AF-A0A1Q5PN85-F1-model_v4 Thiamine-monophosphate kinase,Boudabousia liubingyangii,24.000,354,218,18,1,321,13,348,1.000,4.180E-25
job.pdb,AF-A0A849U573-F1-model_v4 Thiamine-phosphate kinase,Nitrospira sp.,37.400,267,149,6,72,321,4,269,1.000,4.720E-25
job.pdb,AF-A0A2W4S2W0-F1-model_v4 Thiamine-monophosphate kinase,bacterium,34.000,335,192,14,1,321,54,373,1.000,1.671E-26
job.pdb,AF-A0A800FWQ0-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadetes bacterium,27.700,332,213,10,1,321,12,327,1.000,2.017E-25
job.pdb,AF-D3SL70-F1-model_v4 Thiamine-monophosphate kinase,Thermocrinis albus DSM 14484,31.100,324,191,12,2,319,7,304,1.000,5.300E-26
job.pdb,AF-A0A3P1SH07-F1-model_v4 Thiamine-monophosphate kinase,Schaalia canis,27.200,348,199,15,1,321,1,321,1.000,2.277E-25
job.pdb,AF-A0A382NHG4-F1-model_v4 Uncharacterized protein,marine metagenome,38.300,245,130,6,41,275,2,235,1.000,1.333E-23
job.pdb,AF-A0A356JPH6-F1-model_v4 Thiamine-monophosphate kinase,Lentisphaeria bacterium,29.900,311,176,11,18,319,18,295,1.000,1.034E-25
job.pdb,AF-A0A524F340-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Lokiarchaeota archaeon,24.700,307,209,10,30,320,37,337,1.000,6.395E-25
job.pdb,AF-A0A248YJ90-F1-model_v4 Thiamine-monophosphate kinase,Plantactinospora sp. KBS50,26.600,308,211,9,27,320,159,465,1.000,1.796E-24
job.pdb,AF-A0A7C1GU39-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Omnitrophica bacterium,30.300,267,152,8,59,320,4,241,1.000,8.200E-24
job.pdb,AF-A0A7X3V125-F1-model_v4 Thiamine-phosphate kinase,Gemmatimonadetes bacterium,37.400,262,145,7,70,319,1,255,1.000,3.956E-24
job.pdb,AF-A0A7C4CIC3-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Korarchaeota archaeon,26.500,313,208,13,18,321,18,317,1.000,5.016E-25
job.pdb,AF-A0A6B0XFQ2-F1-model_v4 Thiamine-monophosphate kinase,Holophagales bacterium,35.100,319,172,13,26,321,23,329,1.000,1.318E-25
job.pdb,AF-A0A2H0QBK1-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_7,36.700,283,137,13,40,317,35,280,1.000,5.300E-26
job.pdb,AF-A0A6J7PG40-F1-model_v4 Unannotated protein,freshwater metagenome,27.100,332,189,16,5,320,10,304,1.000,4.442E-25
job.pdb,AF-A0A5M4ERV8-F1-model_v4 Thiamine-monophosphate kinase,SAR202 cluster bacterium,28.600,339,211,14,1,319,13,340,1.000,3.934E-25
job.pdb,AF-Q7NG75-F1-model_v4 Thiamine-monophosphate kinase,Gloeobacter violaceus PCC 7421,33.500,334,192,14,2,320,7,325,1.000,7.181E-26
job.pdb,AF-A0A1J5QVJ4-F1-model_v4 Thiamine-monophosphate kinase,mine drainage metagenome,28.600,339,195,17,2,320,13,324,1.000,3.934E-25
job.pdb,AF-A0A843BXC6-F1-model_v4 Thiamine-phosphate kinase,Candidatus Heimdallarchaeota archaeon,25.300,300,209,10,32,321,35,329,1.000,5.044E-24
job.pdb,AF-A0A2W4I7N5-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Margulisbacteria bacterium,32.000,309,168,12,21,320,19,294,1.000,9.730E-26
job.pdb,AF-A0A2K5AR46-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Nitrosocaldus cavascurensis,26.400,295,192,10,40,321,38,320,1.000,7.717E-24
job.pdb,AF-A0A7C2XGH4-F1-model_v4 Thiamine-monophosphate kinase,Crenarchaeota archaeon,25.200,297,204,8,33,320,37,324,1.000,8.200E-24
job.pdb,AF-A0A497JN47-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon,25.200,313,211,11,19,321,22,321,1.000,1.796E-24
job.pdb,AF-A0A239F4B7-F1-model_v4 Thiamine-monophosphate kinase,Micrococcales bacterium KH10,26.500,366,204,17,4,321,18,366,1.000,5.016E-25
job.pdb,AF-A0A2Y8ZWV9-F1-model_v4 Thiamine-monophosphate kinase,Branchiibius hedensis,27.300,333,207,15,1,321,11,320,1.000,3.956E-24
job.pdb,AF-S7TS55-F1-model_v4 Thiamine-monophosphate kinase,Desulfovibrio sp. X2,29.800,332,196,18,4,321,11,319,1.000,5.016E-25
job.pdb,AF-A0A1F9VDN4-F1-model_v4 Thiamine-monophosphate kinase,Elusimicrobia bacterium RIFCSPLOWO2_12_FULL_39_28,26.000,349,217,13,2,320,8,345,1.000,2.277E-25
job.pdb,AF-A0A5Q4D3V9-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadales bacterium,31.000,335,201,17,1,321,47,365,1.000,5.985E-26
job.pdb,AF-A0A662FZD5-F1-model_v4 Thiamine-monophosphate kinase,Thermoprotei archaeon,27.200,330,222,12,2,321,21,342,1.000,2.277E-25
job.pdb,AF-A0A843CQG1-F1-model_v4 Thiamine-phosphate kinase,Candidatus Methanomethylophilaceae archaeon,28.700,323,205,11,1,317,7,310,1.000,2.420E-25
job.pdb,AF-A0A524R233-F1-model_v4 Thiamine-monophosphate kinase,Gemmatimonadales bacterium,32.200,338,192,16,1,321,45,362,1.000,5.632E-26
job.pdb,AF-A0A401G0I2-F1-model_v4 Thiamine-monophosphate kinase,Desulfonema ishimotonii,31.400,299,176,12,2,276,7,300,1.000,4.747E-24
job.pdb,AF-W9V2M2-F1-model_v4 Thiamine-monophosphate kinase,Nitrincola nitratireducens,48.100,214,105,2,1,212,1,210,1.000,4.517E-22
job.pdb,AF-A0A257AR05-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon ex4484_205,25.600,312,217,9,18,321,23,327,1.000,3.297E-24
job.pdb,AF-A0A7J2LYA1-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Korarchaeota archaeon,28.000,299,200,10,27,318,30,320,1.000,1.690E-24
job.pdb,AF-Q04PS9-F1-model_v4 Thiamine-monophosphate kinase,Leptospira borgpetersenii serovar Hardjo-bovis str. JB197,31.300,303,168,14,33,320,22,299,1.000,2.433E-24
job.pdb,AF-A0A349S997-F1-model_v4 Thiamine-phosphate kinase,Gammaproteobacteria bacterium,40.400,240,131,4,83,312,2,239,1.000,9.839E-24
job.pdb,AF-A0A1J4Q888-F1-model_v4 Thiamine-monophosphate kinase,Streptomyces malaysiense,24.800,342,222,14,2,321,24,352,1.000,3.503E-24
job.pdb,AF-A0A1Q3MVP4-F1-model_v4 Thiamine-monophosphate kinase,Alphaproteobacteria bacterium 40-19,32.200,326,183,13,4,311,9,314,1.000,4.694E-26
job.pdb,AF-A0A7C4IL22-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerae bacterium,29.300,330,183,13,3,319,4,296,1.000,1.040E-24
job.pdb,AF-A0A7S7FL05-F1-model_v4 Thiamine-phosphate kinase,Nanchangia anserum,25.700,345,203,17,4,321,22,340,1.000,1.796E-24
job.pdb,AF-A0A7M3ME18-F1-model_v4 Thiamine-monophosphate kinase,Oceanidesulfovibrio indonesiensis,29.200,335,202,15,4,321,26,342,1.000,4.180E-25
job.pdb,AF-A0A3N5MBU4-F1-model_v4 Thiamine-phosphate kinase,Nitrospiraceae bacterium,29.700,326,181,15,2,304,7,307,1.000,1.681E-25
job.pdb,AF-A0A2A2Y8H6-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobiae bacterium AMD-G2,31.000,332,175,12,2,321,9,298,1.000,4.180E-25
job.pdb,AF-A0A7C5XN30-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon,28.000,332,213,13,2,320,7,325,1.000,1.591E-24
job.pdb,AF-A0A7X7GU83-F1-model_v4 Thiamine-phosphate kinase,Myxococcales bacterium,32.500,298,170,11,21,306,82,360,1.000,3.956E-24
job.pdb,AF-A0A840VD25-F1-model_v4 Thiamine-monophosphate kinase,Haloferula luteola,28.900,325,185,10,2,320,8,292,1.000,2.290E-24
job.pdb,AF-C7LY34-F1-model_v4 Thiamine-monophosphate kinase,Acidimicrobium ferrooxidans DSM 10331,33.100,305,168,18,26,321,25,302,1.000,2.920E-24
job.pdb,AF-A0A1H3DX00-F1-model_v4 Thiamine-monophosphate kinase,Halopenitus persicus,27.900,336,204,13,1,321,24,336,1.000,2.571E-25
job.pdb,AF-A0A399JH04-F1-model_v4 Thiamine-monophosphate kinase,Galactobacter valiniphilus,28.200,361,184,21,1,321,22,347,1.000,1.318E-25
job.pdb,AF-A0A151FAC8-F1-model_v4 Thiamine-monophosphate kinase,Theionarchaea archaeon DG-70,27.700,296,170,12,33,320,24,283,1.000,1.105E-24
job.pdb,AF-U7D8Q8-F1-model_v4 Thiamine-monophosphate kinase,Chitinivibrio alkaliphilus ACht1,29.000,331,198,14,4,321,9,315,1.000,2.571E-25
job.pdb,AF-A0A2V9P1C3-F1-model_v4 Thiamine-phosphate kinase,Acidobacteria bacterium,39.600,260,131,12,72,321,2,245,1.000,2.936E-23
job.pdb,AF-A0A518BVH5-F1-model_v4 Thiamine-monophosphate kinase,Mucisphaera calidilacus,28.300,339,180,18,4,321,3,299,1.000,5.664E-25
job.pdb,AF-A0A6H9XMR7-F1-model_v4 Thiamine-monophosphate kinase,Corynebacterium matruchotii,25.400,334,209,17,2,320,44,352,1.000,3.523E-23
job.pdb,AF-A0A7C4UGA8-F1-model_v4 Thiamine-phosphate kinase,bacterium,24.800,310,201,7,1,306,14,295,1.000,6.431E-24
job.pdb,AF-A0A2H5W482-F1-model_v4 Thiamine-monophosphate kinase,bacterium HR11,23.900,338,207,13,18,321,18,339,1.000,3.297E-24
job.pdb,AF-V2QBZ9-F1-model_v4 Thiamine-monophosphate kinase,Mucispirillum schaedleri ASF457,26.900,326,211,13,1,321,1,304,1.000,3.297E-24
job.pdb,AF-A0A6B2CGH4-F1-model_v4 Thiamine-monophosphate kinase,Thermogladius sp.,22.200,333,232,12,1,321,6,323,1.000,3.523E-23
job.pdb,AF-A0A842WFZ6-F1-model_v4 Thiamine-phosphate kinase,Candidatus Micrarchaeota archaeon,34.500,295,172,9,2,282,7,294,1.000,5.360E-24
job.pdb,AF-A0A0A0MBT4-F1-model_v4 Thiamine-monophosphate kinase,Lysobacter defluvii IMMIB APB-9 = DSM 18482,50.400,204,89,4,1,202,1,194,1.000,2.969E-21
job.pdb,AF-A0A7Y5SWD5-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerales bacterium,29.000,317,183,10,14,319,17,302,1.000,1.174E-24
job.pdb,AF-A0A1Q2TP85-F1-model_v4 Thiamine-monophosphate kinase,Actinomyces sp. Chiba101,31.700,347,184,16,23,321,1,342,1.000,1.497E-24
job.pdb,AF-A0A355M7Q8-F1-model_v4 Thiamine-monophosphate kinase,Lentisphaeria bacterium,25.600,324,195,11,1,310,1,292,1.000,1.326E-24
job.pdb,AF-A0A3N5HP48-F1-model_v4 Thiamine-phosphate kinase,Nitrospiraceae bacterium,36.200,306,170,9,1,285,13,314,1.000,8.154E-25
job.pdb,AF-A0A838TS47-F1-model_v4 Thiamine-phosphate kinase,Chitinophagaceae bacterium,30.000,319,188,12,2,297,11,317,1.000,8.665E-25
job.pdb,AF-A0A7Y3RMJ4-F1-model_v4 Thiamine-monophosphate kinase,Parvularcula mediterranea,32.500,329,183,14,1,320,1,299,1.000,6.834E-24
job.pdb,AF-A0A2W5KKL4-F1-model_v4 Thiamine-monophosphate kinase,Lawsonella clevelandensis,24.500,366,207,22,2,321,27,369,1.000,6.431E-24
job.pdb,AF-A0A5J4RUG4-F1-model_v4 Thiamine-monophosphate kinase,termite gut metagenome,23.400,316,218,13,20,321,27,332,1.000,6.834E-24
job.pdb,AF-A0A2R6L8H7-F1-model_v4 Thiamine-monophosphate kinase,Halobacteriales archaeon SW_10_66_29,28.800,322,192,13,1,319,1,288,1.000,5.390E-23
job.pdb,AF-A0A3N5VJ65-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobiaceae bacterium,31.400,334,172,16,2,321,40,330,1.000,4.442E-25
job.pdb,AF-A0A2U4EXQ7-F1-model_v4 Thiamine-monophosphate kinase,Brachyspira hampsonii 30446,26.600,342,202,17,1,320,1,315,1.000,8.713E-24
job.pdb,AF-A0A2E5XEI8-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobiaceae bacterium,29.200,332,180,13,1,320,47,335,1.000,1.248E-24
job.pdb,AF-E2SAZ7-F1-model_v4 Thiamine-monophosphate kinase,Aeromicrobium marinum DSM 15272,30.000,330,196,15,2,321,161,465,1.000,4.747E-24
job.pdb,AF-F3GKE8-F1-model_v4 Thiamine monophosphate kinase,Pseudomonas syringae pv. pisi str. 1704B,54.300,195,86,2,34,227,1,193,1.000,6.540E-21
job.pdb,AF-A0A520BKL7-F1-model_v4 Thiamine-phosphate kinase,Rubrivivax sp.,49.400,176,87,1,1,176,1,174,1.000,1.531E-20
job.pdb,AF-A0A2E8CV76-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobiales bacterium,30.800,305,168,9,2,295,12,284,1.000,1.181E-23
job.pdb,AF-A0A7C5PHR6-F1-model_v4 Thiamine-monophosphate kinase,Planctomycetota bacterium,30.600,320,173,14,24,321,22,314,1.000,7.302E-23
job.pdb,AF-X0U811-F1-model_v4 Uncharacterized protein,marine sediment metagenome,29.600,270,170,7,23,282,2,261,1.000,1.057E-21
job.pdb,AF-A0A1Q8B8E2-F1-model_v4 Thiamine-monophosphate kinase,Crenarchaeota archaeon 13_1_20CM_2_51_8,25.100,330,218,9,4,321,12,324,1.000,1.930E-22
job.pdb,AF-A0A7R8X2L7-F1-model_v4 Hypothetical protein,Cyprideis torosa,51.900,183,87,1,19,201,9,190,1.000,1.355E-20
job.pdb,AF-A0A2V5UPJ5-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobia bacterium,27.100,328,191,12,2,320,7,295,1.000,2.936E-23
job.pdb,AF-A0A7C4SQ40-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Bathyarchaeota archaeon,24.800,334,221,15,2,320,9,327,1.000,3.120E-23
job.pdb,AF-A0A524C7G6-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Heimdallarchaeota archaeon,23.100,277,196,10,56,321,1,271,1.000,4.251E-22
job.pdb,AF-A0A6J6TNH1-F1-model_v4 Unannotated protein,freshwater metagenome,28.200,315,184,15,17,320,5,288,1.000,1.424E-22
job.pdb,AF-A0A2X1N428-F1-model_v4 Thiamine-monophosphate kinase,Escherichia coli,79.500,166,34,0,156,321,2,167,1.000,6.540E-21
job.pdb,AF-A0A849Q1E0-F1-model_v4 Thiamine-phosphate kinase,Methanococcoides sp.,30.300,280,176,8,17,289,27,294,1.000,5.420E-22
job.pdb,AF-A0A3D2MYQ0-F1-model_v4 Thiamine-phosphate kinase,Halieaceae bacterium,43.900,207,107,3,1,202,1,203,1.000,7.425E-20
job.pdb,AF-A0A3M1KH23-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Dadabacteria bacterium,29.200,335,190,15,5,318,15,323,1.000,8.246E-23
job.pdb,AF-A0A517QX43-F1-model_v4 Thiamine-monophosphate kinase,Planctomycetes bacterium Pan189,31.600,313,159,13,5,309,12,277,1.000,1.505E-23
job.pdb,AF-A0A2J6WQX4-F1-model_v4 Thiamine-monophosphate kinase,Calditerrivibrio nitroreducens,25.800,337,204,16,1,320,1,308,1.000,2.039E-23
job.pdb,AF-A0A7C4D9V5-F1-model_v4 Thiamine-monophosphate kinase,Staphylothermus marinus,18.200,318,238,9,2,309,12,317,1.000,1.194E-21
job.pdb,AF-A0A7C5HSV1-F1-model_v4 Thiamine-phosphate kinase,Candidatus Atribacteria bacterium,32.300,300,173,11,2,282,8,296,1.000,1.051E-22
job.pdb,AF-K9SP10-F1-model_v4 Thiamine-monophosphate kinase,Synechococcus sp. PCC 7502,29.500,332,190,15,4,320,13,315,1.000,3.978E-23
job.pdb,AF-S6AFL7-F1-model_v4 Thiamine-monophosphate kinase,Sulfuricella denitrificans skB26,42.700,192,96,5,136,321,20,203,1.000,2.986E-20
job.pdb,AF-D3P8N5-F1-model_v4 Thiamine-monophosphate kinase,Deferribacter desulfuricans SSM1,28.500,284,174,11,40,319,33,291,1.000,5.759E-22
job.pdb,AF-A0A424KM29-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaera sp. TMED9,26.100,340,197,11,1,321,6,310,1.000,2.167E-23
job.pdb,AF-A0A426QIL5-F1-model_v4 Uncharacterized protein,Thiohalobacter thiocyanaticus,24.800,322,213,12,2,311,8,312,1.000,3.523E-23
job.pdb,AF-A0A3D2WCM1-F1-model_v4 Thiamine-phosphate kinase,Gemmatimonadetes bacterium,29.100,302,189,11,1,294,15,299,1.000,6.431E-24
job.pdb,AF-A0A3D4JB03-F1-model_v4 AIRS domain-containing protein,Anaerolineae bacterium,25.900,320,204,16,18,320,22,325,1.000,6.872E-23
job.pdb,AF-A0A3C1HNH4-F1-model_v4 Thiamine-phosphate kinase,Alcanivorax sp.,37.500,248,124,9,81,320,2,226,1.000,3.155E-21
job.pdb,AF-A0A2H9L341-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Micrarchaeota archaeon CG10_big_fil_rev_8_21_14_0_10_59_7,24.700,283,188,11,40,317,31,293,1.000,2.969E-21
job.pdb,"AF-A0A2W6ZSJ4-F1-model_v4 Selenide, water dikinase SelD",Leptolyngbya sp.,20.700,342,212,16,4,304,20,343,1.000,1.709E-22
job.pdb,AF-A0A7C5Z9I2-F1-model_v4 Thiamine-phosphate kinase,Phycisphaerae bacterium,32.100,249,158,6,81,321,2,247,1.000,1.626E-20
job.pdb,AF-W7V7B0-F1-model_v4 Thiamine-monophosphate kinase,Micromonospora sp. M42,22.700,299,208,9,24,310,7,294,1.000,6.503E-22
job.pdb,AF-A0A3D3M0B2-F1-model_v4 Thiamine-monophosphate kinase,Rothia sp.,27.700,353,196,16,1,320,7,333,1.000,8.713E-24
job.pdb,AF-A0A075I052-F1-model_v4 Thiamine-monophosphate kinase,uncultured marine thaumarchaeote KM3_98_C03,25.000,260,184,7,33,287,14,267,1.000,1.531E-20
job.pdb,AF-A0A535WID5-F1-model_v4 Thiamine-monophosphate kinase,Chloroflexi bacterium,27.900,333,182,19,2,321,8,295,1.000,1.269E-21
job.pdb,AF-A0A832ZN89-F1-model_v4 Thiamine-phosphate kinase,Desulfurococcales archaeon,20.500,316,235,9,16,321,21,330,1.000,2.191E-21
job.pdb,AF-A0A359CWH8-F1-model_v4 Thiamine monophosphate kinase,Bacteroidales bacterium,23.900,305,199,13,28,321,29,311,1.000,1.719E-21
job.pdb,AF-A0A1J5QZV9-F1-model_v4 Thiamine-monophosphate kinase,mine drainage metagenome,30.800,308,164,14,24,319,85,355,1.000,8.292E-22
job.pdb,"AF-A0A839UM80-F1-model_v4 Selenide,water dikinase",Simiduia aestuariiviva,22.000,363,204,20,1,308,401,739,1.000,8.811E-22
job.pdb,"AF-A0A2S6NP82-F1-model_v4 Selenide, water dikinase SelD",Rhodopila globiformis,20.500,355,205,18,1,304,378,706,1.000,2.615E-22
job.pdb,AF-A0A834IAM7-F1-model_v4 Uncharacterized protein,Rhynchophorus ferrugineus,46.200,147,76,2,1,146,1,145,1.000,1.995E-16
job.pdb,AF-A0A7Y5S939-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerales bacterium,26.000,322,186,12,20,319,23,314,1.000,6.910E-22
job.pdb,AF-A0A848T300-F1-model_v4 Uncharacterized protein,Chitinophagales bacterium,20.100,323,221,17,5,313,10,309,1.000,1.057E-21
job.pdb,AF-A0A2E5FGK5-F1-model_v4 Thiamine-monophosphate kinase,bacterium,25.100,278,186,12,25,294,17,280,1.000,1.952E-20
job.pdb,AF-A0A3B1CWL6-F1-model_v4 Thiamine-monophosphate kinase,hydrothermal vent metagenome,32.100,292,164,11,2,269,7,288,1.000,2.062E-21
job.pdb,"AF-A0A2D5RDR9-F1-model_v4 Selenide, water dikinase SelD",Alcanivorax sp.,20.900,344,207,16,6,304,405,728,1.000,3.562E-21
job.pdb,"AF-A0A356F7M4-F1-model_v4 Selenide, water dikinase SelD",Planctomycetota bacterium,21.100,350,205,18,4,305,53,379,1.000,3.353E-21
job.pdb,AF-A0A5M4D0T7-F1-model_v4 Thiamine-monophosphate kinase,Cyanobacteria bacterium CYA,27.700,349,171,15,17,321,69,380,1.000,1.719E-21
job.pdb,AF-U1N1S3-F1-model_v4 Thiamine-monophosphate kinase,Haloquadratum walsbyi J07HQW1,28.200,258,168,8,26,279,18,262,1.000,3.390E-19
job.pdb,AF-A0A2V6NLI1-F1-model_v4 Thiamine-monophosphate kinase,Verrucomicrobia bacterium,30.500,285,156,9,2,277,9,260,1.000,1.837E-20
job.pdb,AF-A0A256XMA2-F1-model_v4 Thiamine-monophosphate kinase,Thermofilum sp. ex4484_79,20.800,298,205,15,40,321,53,335,1.000,3.582E-20
job.pdb,AF-A0A2E9YKZ6-F1-model_v4 Thiamine-monophosphate kinase,Rhodobiaceae bacterium,42.500,188,99,6,136,320,17,198,1.000,3.849E-18
job.pdb,AF-A0A2G9MZU2-F1-model_v4 Thiamine-phosphate kinase,Candidatus Micrarchaeota archaeon CG11_big_fil_rev_8_21_14_0_20_47_5,23.900,251,175,8,33,274,27,270,1.000,4.090E-18
job.pdb,"AF-A0A6P0LDK3-F1-model_v4 Selenide, water dikinase SelD",Moorena sp. SIO3H5,21.100,355,204,20,3,304,451,782,1.000,1.826E-21
job.pdb,AF-A0A432SJ54-F1-model_v4 Thiamine-monophosphate kinase,Sulfurimonas sp.,24.600,276,171,10,24,294,17,260,1.000,9.468E-20
job.pdb,AF-A0A4R6PX57-F1-model_v4 Hydrogenase expression/formation protein HypE,Aminicella lysinilytica,21.400,340,225,16,1,318,8,327,1.000,1.269E-21
job.pdb,AF-A0A7C3IQ86-F1-model_v4 Uncharacterized protein,Deltaproteobacteria bacterium,20.000,324,233,14,1,311,31,341,1.000,4.023E-21
job.pdb,AF-A0A2T9WQD2-F1-model_v4 Uncharacterized protein,Sulfolobales archaeon SCGC AB-777_K20,20.200,282,200,11,40,311,40,306,1.000,1.531E-20
job.pdb,AF-A0A538HJ51-F1-model_v4 Thiamine-monophosphate kinase,Actinomycetia bacterium,32.100,323,170,17,1,319,139,416,1.000,2.474E-21
job.pdb,AF-A0A7Z9JFZ6-F1-model_v4 Thiamine-monophosphate kinase,Phycisphaerales bacterium,25.000,328,183,15,4,319,15,291,1.000,1.728E-20
job.pdb,AF-A0A3D4G9Y8-F1-model_v4 Thiamine-phosphate kinase,Sutterellaceae bacterium,40.100,249,138,4,2,241,15,261,1.000,1.539E-19
job.pdb,AF-A0A2V8TLI8-F1-model_v4 Thiamine-phosphate kinase,Acidobacteria bacterium,31.500,244,135,8,1,240,1,216,1.000,1.081E-17
job.pdb,AF-A0A7J4DUN1-F1-model_v4 AIRS domain-containing protein,Pyrodictiaceae archaeon,18.500,297,213,13,40,321,19,301,1.000,8.431E-19
job.pdb,AF-A0A0P0N3T2-F1-model_v4 Thiamine-monophosphate kinase,Pyrodictium delaneyi,20.600,310,206,15,20,310,39,327,1.000,1.006E-19
job.pdb,"AF-A0A7X3S0W2-F1-model_v4 Selenide, water dikinase SelD",Gemmatimonadetes bacterium,21.000,357,202,19,4,304,433,765,1.000,2.810E-20
job.pdb,AF-A0A5E7S781-F1-model_v4 Thiamine-monophosphate kinase,Pseudomonas fluorescens,21.000,328,220,16,4,313,19,325,1.000,1.531E-20
job.pdb,AF-A0A0N0MKN2-F1-model_v4 Thiamine-monophosphate kinase,Actinobacteria bacterium OK074,19.800,327,221,16,17,320,43,351,1.000,1.531E-20
job.pdb,AF-H5VEE2-F1-model_v4 Thiamine-monophosphate kinase,Helicobacter bizzozeronii CCUG 35545,22.800,276,183,12,25,295,1,251,1.000,3.002E-19
job.pdb,AF-A0A268TYY3-F1-model_v4 Thiamine-monophosphate kinase,Helicobacter sp. 12S02232-10,22.600,261,171,10,39,295,48,281,1.000,8.431E-19
job.pdb,AF-A0A832ZFN2-F1-model_v4 Hydrogenase,Thermococcus paralvinellae,20.900,330,219,15,2,310,8,316,1.000,4.827E-21
job.pdb,AF-A0A5C9BEU8-F1-model_v4 Selenophosphate synthase,Planctomycetota bacterium,17.000,347,223,17,5,306,4,330,1.000,8.910E-20
job.pdb,AF-A0A4Q3GW65-F1-model_v4 Thiamine-monophosphate kinase,Sphingobacteriales bacterium,26.900,330,201,19,1,313,7,313,1.000,1.837E-20
job.pdb,AF-A0A455V3K8-F1-model_v4 Uncharacterized protein,Halomonas axialensis,35.900,242,136,7,87,320,2,232,1.000,4.090E-18
job.pdb,AF-A0A1Q9P2Z0-F1-model_v4 Thiamine-monophosphate kinase,Candidatus Heimdallarchaeota archaeon LC_2,22.700,312,198,16,20,320,27,306,1.000,6.576E-20
job.pdb,AF-A0A7S3R7W9-F1-model_v4 Hypothetical protein,Dunaliella tertiolecta,18.400,358,216,22,2,304,10,346,1.000,3.807E-20
job.pdb,AF-A0A356VL59-F1-model_v4 Thiamine-phosphate kinase,Halieaceae bacterium,47.300,188,78,7,136,320,14,183,1.000,3.208E-18
job.pdb,AF-A0A257WRC0-F1-model_v4 Thiamine-phosphate kinase,Hydrogenophilales bacterium 12-63-5,44.500,202,110,2,100,301,2,201,1.000,7.551E-17
job.pdb,AF-A0A329ZFN1-F1-model_v4 Thiamine-monophosphate kinase,Helicobacter sp. 16-1353,19.900,296,195,11,18,308,19,277,1.000,3.002E-19
job.pdb,AF-A0A2U8Q2D2-F1-model_v4 Thiamine-monophosphate kinase,Bradyrhizobium amphicarpaeae,27.100,321,186,13,2,301,13,306,1.000,6.949E-21
job.pdb,"AF-A0A1Y5G2V0-F1-model_v4 Selenide, water dikinase SelD",Gammaproteobacteria bacterium 50_400_T64,20.600,363,210,21,1,306,419,760,1.000,1.847E-19
job.pdb,AF-A0A356SEK3-F1-model_v4 Thiamine-phosphate kinase,Halieaceae bacterium,46.600,135,71,1,1,135,1,134,1.000,8.621E-15
job.pdb,AF-A0A2N1UJM4-F1-model_v4 Thiamine-monophosphate kinase,Nitrospira bacterium HGW-Nitrospira-1,30.400,269,159,10,2,251,13,272,1.000,9.574E-18
job.pdb,AF-A0A3T1DM94-F1-model_v4 AIRS_C domain-containing protein,Halomonas olivaria,40.600,187,102,3,136,321,4,182,1.000,9.627E-17
job.pdb,AF-A0A1F5E1J7-F1-model_v4 Uncharacterized protein,Candidatus Bathyarchaeota archaeon RBG_13_52_12,18.600,337,231,17,1,314,11,327,1.000,3.807E-20
