query_id,subject_id,scientific_name,perc_identity,alignment_length,mismatches,gap_opens,query_start,query_end,subject_start,subject_end,evalue,bit_score
job.pdb,AF-Q7UI59-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhodopirellula baltica SH 1,16.800,363,227,18,2,304,10,357,1.000,4.748E-17
job.pdb,AF-Q58057-F1-model_v4 Uncharacterized protein MJ0640,Methanocaldococcus jannaschii DSM 2661,17.900,318,216,15,7,310,25,311,1.000,2.586E-17
job.pdb,AF-Q1JJ82-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS10270,17.400,332,231,20,4,304,21,340,1.000,3.524E-16
job.pdb,"AF-Q30RE1-F1-model_v4 Selenide, water dikinase",Sulfurimonas denitrificans DSM 1251,17.200,337,227,16,5,304,22,343,1.000,1.181E-16
job.pdb,AF-B9DQ40-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Staphylococcus carnosus subsp. carnosus TM300,18.100,325,226,17,14,307,27,342,1.000,1.046E-16
job.pdb,AF-Q6LN73-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Photobacterium profundum SS9,17.400,326,223,18,14,304,32,346,1.000,3.724E-17
job.pdb,AF-Q81IQ1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus ATCC 14579,16.300,325,230,16,14,305,27,342,1.000,8.201E-17
job.pdb,AF-B3R6D1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Cupriavidus taiwanensis LMG 19424,17.900,339,235,15,2,305,19,349,1.000,2.303E-16
job.pdb,AF-Q3SS83-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Nitrobacter winogradskyi Nb-255,18.200,340,230,19,5,308,25,352,1.000,9.841E-17
job.pdb,AF-Q9XAT2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhizobium leguminosarum,17.700,343,237,17,4,311,25,357,1.000,3.121E-16
job.pdb,AF-Q2G9X9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Novosphingobium aromaticivorans DSM 12444,16.700,323,230,13,15,305,36,351,1.000,2.040E-16
job.pdb,AF-B2SJY0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Xanthomonas oryzae pv. oryzae PXO99A,17.400,343,223,18,4,304,17,341,1.000,8.201E-17
job.pdb,AF-A0KYA3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella sp. ANA-3,17.600,334,231,19,4,304,23,345,1.000,4.468E-17
job.pdb,AF-Q1GGK7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Ruegeria sp. TM1040,19.800,327,220,15,14,308,32,348,1.000,3.979E-16
job.pdb,AF-B7H4T8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus B4264,15.600,332,228,18,14,308,27,343,1.000,3.957E-17
job.pdb,AF-A6TLS5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Alkaliphilus metalliredigens QYMF,16.100,329,229,16,14,306,30,347,1.000,7.718E-17
job.pdb,AF-Q71YQ1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Listeria monocytogenes serotype 4b str. F2365,17.100,339,237,19,4,308,20,348,1.000,1.417E-16
job.pdb,AF-Q1Q9M0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Psychrobacter cryohalolentis K5,18.100,330,220,17,14,304,31,349,1.000,5.045E-17
job.pdb,AF-B9JCV0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Agrobacterium radiobacter K84,18.600,338,234,18,4,308,25,354,1.000,2.937E-16
job.pdb,AF-Q3AMJ2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Synechococcus sp. CC9605,15.800,347,237,18,4,310,14,345,1.000,2.764E-16
job.pdb,"AF-B2V0F0-F1-model_v4 Selenide, water dikinase",Clostridium botulinum E3 str. Alaska E43,17.400,338,233,15,1,304,20,345,1.000,7.263E-17
job.pdb,AF-B8EAL4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella baltica OS223,15.800,341,229,17,4,304,23,345,1.000,3.957E-17
job.pdb,AF-A8H5R0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella pealeana ATCC 700345,18.300,322,225,19,14,304,32,346,1.000,2.028E-17
job.pdb,AF-B5EFU7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Citrifermentans bemidjiense Bem,17.900,339,228,19,4,304,22,348,1.000,1.111E-16
job.pdb,AF-Q311C7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Oleidesulfovibrio alaskensis G20,17.600,340,237,18,4,308,20,351,1.000,2.601E-16
job.pdb,AF-Q92QW2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Sinorhizobium meliloti 1021,17.800,342,238,18,4,312,25,356,1.000,1.600E-16
job.pdb,AF-Q8E7W9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus agalactiae NEM316,16.800,333,232,20,4,304,21,340,1.000,6.087E-16
job.pdb,AF-B2GF76-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Limosilactobacillus fermentum IFO 3956,16.600,343,232,19,4,304,15,345,1.000,1.920E-16
job.pdb,AF-Q6F973-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baylyi ADP1,18.000,344,227,19,4,304,25,356,1.000,1.506E-16
job.pdb,AF-A3M7X8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baumannii ATCC 17978,17.600,346,226,20,4,304,25,356,1.000,9.261E-17
job.pdb,AF-Q8RC57-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Caldanaerobacter subterraneus subsp. tengcongensis MB4,17.600,311,220,15,14,295,25,328,1.000,1.111E-16
job.pdb,AF-Q48VX3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS6180,17.100,332,232,20,4,304,21,340,1.000,5.728E-16
job.pdb,AF-Q93MM7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Latilactobacillus sakei subsp. sakei 23K,16.700,335,236,17,4,305,16,340,1.000,5.045E-17
job.pdb,AF-C3L534-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus anthracis str. CDC 684,16.300,331,227,17,14,308,27,343,1.000,5.045E-17
job.pdb,AF-B8EJY5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Methylocella silvestris BL2,18.300,327,226,14,15,308,32,350,1.000,2.168E-16
job.pdb,AF-B4UGX9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Anaeromyxobacter sp. K,18.300,337,228,16,5,305,20,345,1.000,4.493E-16
job.pdb,AF-A1S7E6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella amazonensis SB2B,17.200,337,229,20,4,304,23,345,1.000,4.748E-17
job.pdb,AF-Q5NXR0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Aromatoleum aromaticum EbN1,19.000,320,216,13,14,300,32,341,1.000,1.181E-16
job.pdb,AF-A8LNB8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Dinoroseobacter shibae DFL 12 = DSM 16493,18.400,331,221,17,14,308,36,353,1.000,2.601E-16
job.pdb,AF-B7I5C6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baumannii AB0057,17.600,346,226,20,4,304,25,356,1.000,1.181E-16
job.pdb,AF-Q3JBW2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Nitrosococcus oceani ATCC 19707,17.700,350,235,21,2,310,21,358,1.000,1.920E-16
job.pdb,AF-Q2YN59-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Brucella abortus 2308,17.700,344,235,18,4,312,29,359,1.000,3.524E-16
job.pdb,AF-P0DD62-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS315,17.100,333,231,20,4,304,21,340,1.000,5.728E-16
job.pdb,AF-C4Z478-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,[Eubacterium] eligens ATCC 27750,15.500,328,229,16,14,304,25,341,1.000,2.447E-16
job.pdb,AF-Q55422-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Synechocystis sp. PCC 6803 substr. Kazusa,17.000,335,236,17,4,304,14,340,1.000,6.468E-16
job.pdb,AF-Q0HTW8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella sp. MR-7,17.900,334,230,19,4,304,23,345,1.000,1.181E-16
job.pdb,"AF-B8ES21-F1-model_v4 Selenide, water dikinase",Methylocella silvestris BL2,20.200,350,211,18,1,304,21,348,1.000,1.909E-17
job.pdb,AF-Q5LRF9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Ruegeria pomeroyi DSS-3,19.300,326,219,17,14,306,32,346,1.000,1.700E-16
job.pdb,AF-Q049L9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365,15.800,340,239,19,4,305,17,347,1.000,7.304E-16
job.pdb,AF-C5BP01-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Teredinibacter turnerae T7901,17.900,328,223,18,14,306,36,352,1.000,1.333E-16
job.pdb,AF-B9EAZ0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Macrococcus caseolyticus JCSC5402,18.200,324,218,16,14,303,27,337,1.000,7.263E-17
job.pdb,AF-B4RZX7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Alteromonas mediterranea DE,16.300,342,227,21,4,306,24,345,1.000,5.045E-17
job.pdb,AF-B8DDZ0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Listeria monocytogenes HCC23,16.700,341,236,19,4,308,20,348,1.000,2.040E-16
job.pdb,AF-Q5M6J5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus thermophilus LMG 18311,17.000,335,231,21,4,306,20,339,1.000,4.228E-16
job.pdb,AF-Q8DRM4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae R6,17.600,334,228,21,4,304,21,340,1.000,5.391E-16
job.pdb,AF-Q3AD62-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Carboxydothermus hydrogenoformans Z-2901,17.100,338,231,18,4,304,17,342,1.000,4.493E-16
job.pdb,AF-A1RKQ5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella sp. W3-18-1,18.200,340,222,20,4,304,23,345,1.000,1.409E-17
job.pdb,AF-Q2IQE7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Anaeromyxobacter dehalogenans 2CP-C,19.000,336,227,16,5,305,20,345,1.000,6.873E-16
job.pdb,AF-Q7V9S9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Prochlorococcus marinus subsp. marinus str. CCMP1375,16.900,353,226,19,4,310,14,345,1.000,9.841E-17
job.pdb,AF-A3D3D1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella baltica OS155,17.600,334,231,19,4,304,23,345,1.000,1.181E-16
job.pdb,AF-Q92AP1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Listeria innocua Clip11262,15.200,341,241,17,4,308,20,348,1.000,1.920E-16
job.pdb,AF-Q82Y02-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Nitrosomonas europaea ATCC 19718,19.700,345,222,21,2,305,21,351,1.000,1.591E-17
job.pdb,AF-Q02IA6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudomonas aeruginosa UCBPP-PA14,18.900,343,219,23,4,303,21,347,1.000,5.697E-17
job.pdb,AF-C3M9F7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Sinorhizobium fredii NGR234,19.200,337,232,17,4,308,25,353,1.000,3.744E-16
job.pdb,AF-Q2KA45-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhizobium etli CFN 42,17.800,342,238,17,4,311,25,357,1.000,3.744E-16
job.pdb,AF-A3MTW6-F1-model_v4 Thiamine-monophosphate kinase,Pyrobaculum calidifontis JCM 11548,19.200,302,188,15,33,320,30,289,1.000,5.697E-17
job.pdb,AF-Q5XEF4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS10394,17.400,333,230,21,4,304,21,340,1.000,8.247E-16
job.pdb,AF-Q8DHY2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Thermosynechococcus vestitus BP-1,16.300,331,230,14,14,311,25,341,1.000,3.121E-16
job.pdb,AF-Q2P674-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Xanthomonas oryzae pv. oryzae MAFF 311018,17.900,334,214,19,14,304,25,341,1.000,1.111E-16
job.pdb,AF-Q0HHL6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella sp. MR-4,17.900,340,223,22,4,304,23,345,1.000,4.204E-17
job.pdb,AF-Q63GT1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus E33L,16.600,331,226,16,14,308,27,343,1.000,7.718E-17
job.pdb,AF-Q5M203-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus thermophilus CNRZ1066,17.000,334,232,20,4,306,20,339,1.000,5.391E-16
job.pdb,AF-A8MLI7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Alkaliphilus oremlandii OhILAs,15.100,330,237,16,5,301,20,339,1.000,3.744E-16
job.pdb,AF-Q12MF0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella denitrificans OS217,17.600,334,231,20,4,304,23,345,1.000,8.715E-17
job.pdb,AF-B0VT70-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baumannii SDF,17.400,350,230,21,2,304,19,356,1.000,1.806E-16
job.pdb,AF-B5ZX12-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhizobium leguminosarum bv. trifolii WSM2304,18.300,343,236,18,4,312,25,357,1.000,5.073E-16
job.pdb,AF-Q984K6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Mesorhizobium japonicum MAFF 303099,17.500,331,231,16,15,312,48,369,1.000,7.761E-16
job.pdb,AF-B1IL59-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium botulinum B1 str. Okra,13.500,332,236,17,5,304,19,331,1.000,2.601E-16
job.pdb,AF-A8F8I1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudothermotoga lettingae TMO,19.000,330,222,16,4,301,19,335,1.000,2.764E-16
job.pdb,AF-C1C9V1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae 70585,17.100,333,231,19,4,304,21,340,1.000,6.468E-16
job.pdb,AF-B2IR37-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae CGSP14,17.100,332,232,19,4,304,21,340,1.000,8.247E-16
job.pdb,AF-A8FUD3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella sediminis HAW-EB3,17.300,323,227,16,14,304,31,345,1.000,6.053E-17
job.pdb,AF-Q73EN3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus ATCC 10987,15.300,332,229,18,14,308,27,343,1.000,1.111E-16
job.pdb,AF-Q6HPA2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,[Bacillus thuringiensis] serovar konkukian str. 97-27,16.300,331,227,16,14,308,27,343,1.000,9.261E-17
job.pdb,"AF-Q13R51-F1-model_v4 Selenide, water dikinase",Paraburkholderia xenovorans LB400,19.000,341,217,16,4,304,33,354,1.000,1.806E-16
job.pdb,AF-Q6AK63-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Desulfotalea psychrophila LSv54,16.200,339,235,18,5,307,31,356,1.000,3.121E-16
job.pdb,AF-A3DEV1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acetivibrio thermocellus ATCC 27405,16.000,343,229,19,4,304,15,340,1.000,1.920E-16
job.pdb,AF-B1YJ07-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Exiguobacterium sibiricum 255-15,17.700,327,220,16,14,304,27,340,1.000,2.303E-16
job.pdb,AF-P20772-F1-model_v4 Bifunctional purine biosynthetic protein ADE1,Schizosaccharomyces pombe 972h-,16.900,342,232,19,4,304,450,780,1.000,5.728E-16
job.pdb,AF-Q3K400-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus agalactiae A909,16.800,332,233,19,4,304,21,340,1.000,1.425E-15
job.pdb,AF-Q04N22-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae D39,17.400,332,231,19,4,304,21,340,1.000,1.187E-15
job.pdb,AF-B5XJ18-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes NZ131,17.400,333,230,21,4,304,21,340,1.000,9.896E-16
job.pdb,"AF-C4ZDB0-F1-model_v4 Selenide, water dikinase",[Eubacterium] rectale ATCC 33656,15.900,345,230,17,1,304,17,342,1.000,1.111E-16
job.pdb,AF-B1KIG9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella woodyi ATCC 51908,17.500,324,225,16,14,304,31,345,1.000,1.333E-16
job.pdb,AF-B8CN80-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella piezotolerans WP3,18.000,326,221,22,14,304,32,346,1.000,4.468E-17
job.pdb,AF-B7JM87-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus AH820,16.400,334,228,18,14,310,27,346,1.000,2.447E-16
job.pdb,"AF-Q931D0-F1-model_v4 Selenide, water dikinase",Sinorhizobium meliloti 1021,18.600,344,213,19,5,304,28,348,1.000,5.361E-17
job.pdb,AF-B0VDJ1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baumannii AYE,17.300,345,228,19,4,304,25,356,1.000,2.601E-16
job.pdb,AF-A6U7L8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Sinorhizobium medicae WSM419,17.700,338,236,17,4,308,25,353,1.000,5.073E-16
job.pdb,AF-A7FXD5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium botulinum A str. ATCC 19397,14.300,334,233,18,4,304,18,331,1.000,3.744E-16
job.pdb,AF-Q7U4N8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Parasynechococcus marenigrum WH 8102,15.700,343,226,21,4,301,14,338,1.000,2.168E-16
job.pdb,AF-Q9KF55-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Halalkalibacterium halodurans C-125,17.000,334,219,19,14,307,27,342,1.000,7.718E-17
job.pdb,AF-B9J1K7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus Q1,15.600,332,228,18,14,308,27,343,1.000,1.506E-16
job.pdb,AF-Q87B94-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Xylella fastidiosa Temecula1,16.200,339,231,18,4,304,28,351,1.000,7.304E-16
job.pdb,AF-B1HTV6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Lysinibacillus sphaericus C3-41,17.100,332,233,17,14,310,27,351,1.000,4.774E-16
job.pdb,AF-C1CBM4-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae JJA,17.100,333,231,20,4,304,21,340,1.000,1.117E-15
job.pdb,AF-B8DTT6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bifidobacterium animalis subsp. lactis AD011,18.200,340,219,18,5,304,24,344,1.000,1.333E-16
job.pdb,AF-A9LZD2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Neisseria meningitidis 053442,17.100,333,235,17,4,304,21,344,1.000,6.087E-16
job.pdb,AF-B2HWV2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Acinetobacter baumannii ACICU,18.000,343,230,21,4,306,25,356,1.000,3.316E-16
job.pdb,AF-Q8G1K5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Brucella suis 1330,17.100,345,236,18,4,312,29,359,1.000,6.873E-16
job.pdb,"AF-A9KPW1-F1-model_v4 Selenide, water dikinase",Lachnoclostridium phytofermentans ISDg,17.300,341,228,17,1,304,17,340,1.000,1.920E-16
job.pdb,AF-Q97TA2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae TIGR4,17.100,333,231,20,4,304,21,340,1.000,1.262E-15
job.pdb,AF-A2RBZ5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes str. Manfredo,17.100,332,232,20,4,304,21,340,1.000,1.709E-15
job.pdb,AF-A6WM34-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella baltica OS185,17.100,339,227,21,4,304,23,345,1.000,5.045E-17
job.pdb,AF-Q3IIQ2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Pseudoalteromonas translucida TAC125,18.400,325,221,17,14,304,32,346,1.000,1.417E-16
job.pdb,AF-B4SN29-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Stenotrophomonas maltophilia R551-3,17.500,348,220,21,4,304,25,352,1.000,2.303E-16
job.pdb,AF-B3PV93-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhizobium etli CIAT 652,18.100,342,237,17,4,311,25,357,1.000,7.761E-16
job.pdb,AF-B0R4B5-F1-model_v4 Phosphoribosylformylglycinamidine synthase subunit PurL,Halobacterium salinarum R1,21.800,334,207,20,5,311,42,348,1.000,3.485E-18
job.pdb,AF-B9E4K8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium kluyveri NBRC 12016,15.500,329,235,18,4,304,18,331,1.000,9.312E-16
job.pdb,AF-C1CNS6-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae Taiwan19F-14,17.400,333,230,20,4,304,21,340,1.000,1.117E-15
job.pdb,"AF-Q0AFI6-F1-model_v4 Selenide, water dikinase",Nitrosomonas eutropha C91,17.600,345,218,21,4,304,27,349,1.000,4.468E-17
job.pdb,AF-A0AJM1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Listeria welshimeri serovar 6b str. SLCC5334,15.300,338,242,18,4,308,20,346,1.000,6.468E-16
job.pdb,AF-Q0ADT8-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Nitrosomonas eutropha C91,17.400,339,224,19,5,304,31,352,1.000,6.432E-17
job.pdb,AF-A9KBZ3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Coxiella burnetii Dugway 5J108-111,16.300,330,222,21,14,305,37,350,1.000,8.201E-17
job.pdb,AF-Q2Y5R7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Nitrosospira multiformis ATCC 25196,17.600,335,230,17,5,306,31,352,1.000,1.333E-16
job.pdb,AF-Q8E2G1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus agalactiae 2603V/R,17.100,333,231,20,4,304,21,340,1.000,1.514E-15
job.pdb,AF-C1DC84-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Laribacter hongkongensis HLHK9,18.300,333,231,17,4,304,21,344,1.000,5.391E-16
job.pdb,AF-B8JDJ0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Anaeromyxobacter dehalogenans 2CP-1,18.600,337,227,16,5,305,20,345,1.000,1.425E-15
job.pdb,AF-C1EV65-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bacillus cereus 03BB102,16.300,331,227,16,14,308,27,343,1.000,1.806E-16
job.pdb,AF-B0TPW7-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella halifaxensis HAW-EB4,18.700,326,219,21,14,304,32,346,1.000,2.586E-17
job.pdb,AF-A4YI68-F1-model_v4 Phosphoribosylformylglycinamidine synthase subunit PurL,Metallosphaera sedula DSM 5348,15.800,321,217,16,16,311,51,343,1.000,1.326E-17
job.pdb,AF-B0KBQ3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Thermoanaerobacter pseudethanolicus ATCC 33223,18.200,318,226,14,5,295,18,328,1.000,2.764E-16
job.pdb,AF-Q8P312-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS8232,17.400,332,231,20,4,304,21,340,1.000,2.316E-15
job.pdb,AF-B8ZJN0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae ATCC 700669,17.000,334,230,20,4,304,21,340,1.000,1.341E-15
job.pdb,AF-A1KU60-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Neisseria meningitidis FAM18,17.400,333,234,17,4,304,21,344,1.000,1.341E-15
job.pdb,AF-Q1MIW9-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Rhizobium leguminosarum bv. viciae 3841,17.400,343,238,17,4,311,25,357,1.000,8.247E-16
job.pdb,AF-Q1GSA2-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Sphingopyxis alaskensis RB2256,17.200,330,220,15,15,305,36,351,1.000,1.255E-16
job.pdb,AF-Q99148-F1-model_v4 Bifunctional purine biosynthetic protein ADE1,Yarrowia lipolytica CLIB122,20.700,337,225,18,4,304,452,782,1.000,1.341E-15
job.pdb,AF-B1I7V5-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pneumoniae Hungary19A-6,17.100,333,231,20,4,304,21,340,1.000,1.817E-15
job.pdb,AF-Q084L1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Shewanella frigidimarina NCIMB 400,18.200,324,223,16,14,304,31,345,1.000,2.601E-16
job.pdb,AF-Q83AZ0-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Coxiella burnetii RSA 493,17.400,326,223,20,14,305,37,350,1.000,2.303E-16
job.pdb,AF-B9JUY3-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Agrobacterium vitis S4,18.200,339,234,18,4,308,25,354,1.000,1.425E-15
job.pdb,AF-Q6FZK1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Bartonella quintana str. Toulouse,14.800,337,240,16,4,304,31,356,1.000,1.425E-15
job.pdb,AF-Q8PYK1-F1-model_v4 Phosphoribosylformylglycinamidine synthase subunit PurL,Methanosarcina mazei Go1,17.900,318,221,13,16,311,48,347,1.000,3.298E-17
job.pdb,AF-C1FV78-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Clostridium botulinum A2 str. Kyoto,13.500,333,237,17,4,304,18,331,1.000,8.247E-16
job.pdb,AF-Q8DWL1-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus mutans UA159,15.800,334,237,19,4,304,18,340,1.000,3.765E-15
job.pdb,AF-Q1JE80-F1-model_v4 Phosphoribosylformylglycinamidine cyclo-ligase,Streptococcus pyogenes MGAS2096,16.000,336,231,20,4,304,21,340,1.000,9.312E-16
